DateTime	Temp_out	Temp_hi	Temp_lo	Hum_Out	Dew_Pt	Wind_Speed	Wind_Dir	Wind_Run	Wind_Speed_hi	Wind_Dir_hi	Wind_Chill	Heat_Index	THW_Index	Bar  	Rain	Rain_Rate	Heat_D-D 	Cool_D-D 	Temp_in	Hum_in	Dew_in	Heat_in	EMC_in	Air_in_Density	Wind_Samp	Wind_Tx 	ISS R_ecept	Arc_Int
07/08/19 12:20	21.5	21.5	21.3	57	12.6	1.8	WSW	1.07	5.8	WNW	21.5	21	21	1008.9	0	0	0	0.022	23.9	57	14.9	24.3	10.35	1.1641	234	1	100	10
07/08/19 12:30	21.6	21.6	21.5	55	12.2	2.2	WSW	1.34	6.7	WSW	21.6	21.1	21.1	1009	0	0	0	0.023	23.9	56	14.6	24.2	10.25	1.1645	234	1	100	10
07/08/19 12:40	21.7	21.7	21.6	54	12	2.2	WSW	1.34	5.8	NNE	21.7	21.2	21.2	1009	0	0	0	0.024	23.8	56	14.5	24.2	10.25	1.1648	234	1	100	10
07/08/19 12:50	21.9	21.9	21.7	55	12.4	2.7	WSW	1.61	6.7	SW	21.9	21.4	21.4	1009	0	0	0	0.025	23.8	56	14.5	24.2	10.25	1.1649	234	1	100	10
07/08/19 13:00	22.4	22.4	21.9	54	12.6	1.8	W	1.07	5.8	N	22.4	22.2	22.2	1009	0	0	0	0.028	23.8	56	14.5	24.2	10.25	1.1649	235	1	100	10
07/08/19 13:10	22	22.4	22	55	12.5	2.2	WSW	1.34	5.4	WSW	22	21.6	21.6	1009.1	0	0	0	0.025	23.8	56	14.5	24.2	10.25	1.1649	234	1	100	10
07/08/19 13:20	21.8	22	21.8	53	11.8	2.7	WSW	1.61	5.8	W	21.8	21.2	21.2	1009.2	0	0	0	0.024	23.9	56	14.6	24.2	10.25	1.1647	234	1	100	10
07/08/19 13:30	21.8	21.8	21.7	52	11.5	2.7	WSW	1.61	6.7	WSW	21.8	21.2	21.2	1009.3	0	0	0	0.024	23.9	56	14.6	24.2	10.25	1.1649	234	1	100	10
07/08/19 13:40	21.8	21.8	21.7	52	11.5	2.7	WSW	1.61	7.6	WNW	21.8	21.2	21.2	1009.3	0	0	0	0.024	23.8	56	14.5	24.2	10.25	1.1651	234	1	100	10
07/08/19 13:50	22.3	22.3	21.8	51	11.7	2.2	WSW	1.34	6.7	WSW	22.3	21.9	21.9	1009.2	0	0	0	0.028	23.8	56	14.5	24.2	10.25	1.1651	234	1	100	10
07/08/19 14:00	23	23.1	22.3	50	12	1.8	W	1.07	4.9	W	23	22.8	22.8	1009.2	0	0	0	0.032	23.8	56	14.5	24.2	10.25	1.1651	234	1	100	10
07/08/19 14:10	22.3	23	22.3	52	11.9	2.7	WSW	1.61	6.7	W	22.3	21.9	21.9	1009.2	0	0	0	0.027	23.9	56	14.6	24.2	10.25	1.1648	235	1	100	10
07/08/19 14:20	21.6	22.3	21.6	55	12.2	3.1	WSW	1.88	6.3	WSW	21.6	21.1	21.1	1009.4	0	0	0	0.023	23.9	56	14.6	24.2	10.25	1.165	234	1	100	10
07/08/19 14:30	21.1	21.6	21.1	57	12.3	2.2	WSW	1.34	5.8	WSW	21.1	20.5	20.5	1009.4	0	0	0	0.019	23.9	56	14.6	24.2	10.25	1.165	234	1	100	10
07/08/19 14:40	21.3	21.3	20.9	58	12.7	1.8	W	1.07	5.8	W	21.3	20.8	20.8	1009.4	0	0	0	0.02	23.8	56	14.5	24.2	10.25	1.1652	234	1	100	10
07/08/19 14:50	22.1	22.1	21.3	57	13.2	1.3	WSW	0.8	3.6	W	22.1	21.9	21.9	1009.3	0	0	0	0.026	23.9	56	14.6	24.2	10.25	1.1649	232	1	100	10
07/08/19 15:00	22.4	22.5	22.1	56	13.2	1.8	WSW	1.07	4.5	W	22.4	22.3	22.3	1009.1	0	0	0	0.029	23.9	56	14.6	24.2	10.25	1.1646	234	1	100	10
07/08/19 15:10	22.8	22.8	22.4	55	13.3	2.2	WSW	1.34	6.3	NE	22.8	22.8	22.8	1009	0	0	0	0.031	23.9	56	14.6	24.2	10.25	1.1645	234	1	100	10
07/08/19 15:20	22.3	22.8	22.3	58	13.7	2.2	WSW	1.34	5.4	WNW	22.3	22.2	22.2	1009	0	0	0	0.028	23.9	56	14.6	24.3	10.25	1.1643	235	1	100	10
07/08/19 15:30	22	22.3	22	62	14.4	1.8	WSW	1.07	5.4	WSW	22	21.9	21.9	1009.1	0	0	0	0.025	23.9	56	14.6	24.2	10.25	1.1647	234	1	100	10
07/08/19 15:40	21.8	22	21.7	60	13.7	2.2	WSW	1.34	4.9	WSW	21.8	21.6	21.6	1009.1	0	0	0	0.024	23.9	56	14.6	24.2	10.25	1.1647	234	1	100	10
07/08/19 15:50	22.3	22.3	21.8	57	13.4	2.7	WSW	1.61	7.2	W	22.3	22.2	22.2	1009.1	0	0	0	0.028	23.9	56	14.6	24.2	10.25	1.1646	234	1	100	10
07/08/19 16:00	22.4	22.6	22.4	57	13.5	1.8	W	1.07	7.2	WSW	22.4	22.4	22.4	1009.1	0	0	0	0.029	23.9	56	14.6	24.3	10.25	1.1643	234	1	100	10
07/08/19 16:10	22.7	22.7	22.4	54	12.9	1.8	WSW	1.07	6.3	W	22.7	22.7	22.7	1009	0	0	0	0.03	23.9	57	14.9	24.3	10.35	1.164	234	1	100	10
07/08/19 16:20	23.1	23.1	22.7	51	12.4	2.2	WSW	1.34	6.3	WSW	23.1	22.9	22.9	1009.1	0	0	0	0.033	23.9	57	14.9	24.3	10.35	1.164	235	1	100	10
07/08/19 16:30	23.1	23.2	23.1	51	12.4	1.8	WSW	1.07	5.4	WNW	23.1	22.9	22.9	1009.3	0	0	0	0.033	23.9	57	14.9	24.3	10.35	1.1642	234	1	100	10
07/08/19 16:40	22.4	23.1	22.3	54	12.6	2.2	WSW	1.34	5.8	W	22.4	22.2	22.2	1009.2	0	0	0	0.028	23.9	56	14.6	24.3	10.25	1.1645	234	1	100	10
07/08/19 16:50	22.2	22.4	22.2	55	12.7	1.8	WSW	1.07	5.4	SW	22.2	21.9	21.9	1009.2	0	0	0	0.027	23.9	56	14.6	24.3	10.25	1.1645	234	1	100	10
07/08/19 17:00	22.2	22.2	22.2	55	12.7	2.2	W	1.34	5.4	W	22.2	21.9	21.9	1009.2	0	0	0	0.027	23.9	56	14.6	24.3	10.25	1.1645	233	1	100	10
07/08/19 17:10	22.7	22.7	22.2	54	12.9	2.2	WSW	1.34	4.9	WSW	22.7	22.7	22.7	1009.3	0	0	0	0.03	23.9	56	14.6	24.3	10.25	1.1646	234	1	100	10
07/08/19 17:20	22.8	22.8	22.7	50	11.9	2.7	WSW	1.61	6.7	N	22.8	22.6	22.6	1009.2	0	0	0	0.031	23.9	56	14.6	24.3	10.25	1.1645	234	1	100	10
07/08/19 17:30	22.9	22.9	22.8	50	11.9	1.8	WSW	1.07	5.4	WSW	22.9	22.6	22.6	1009.1	0	0	0	0.032	23.9	56	14.6	24.3	10.25	1.1644	235	1	100	10
07/08/19 17:40	22.7	22.9	22.7	51	12	2.2	WSW	1.34	4.9	N	22.7	22.4	22.4	1009.1	0	0	0	0.03	23.9	56	14.6	24.3	10.25	1.1644	234	1	100	10
07/08/19 17:50	22.3	22.7	22.3	52	12	1.8	WSW	1.07	4.5	NW	22.3	21.9	21.9	1009.2	0	0	0	0.028	23.9	56	14.6	24.3	10.25	1.1645	234	1	100	10
07/08/19 18:00	22.1	22.3	22.1	51	11.5	1.8	WSW	1.07	4.9	S	22.1	21.6	21.6	1009.1	0	0	0	0.026	23.9	56	14.6	24.3	10.25	1.1643	234	1	100	10
07/08/19 18:10	22	22.1	22	52	11.7	1.8	W	1.07	4.5	W	22	21.5	21.5	1009.1	0	0	0	0.025	23.9	55	14.3	24.2	10.05	1.1647	234	1	100	10
07/08/19 18:20	22.2	22.2	22	52	11.8	1.8	WSW	1.07	4.5	WSW	22.2	21.7	21.7	1009.1	0	0	0	0.027	23.9	55	14.3	24.2	10.05	1.1648	234	1	100	10
07/08/19 18:30	22.2	22.2	22.1	51	11.6	2.2	WSW	1.34	5.8	WSW	22.2	21.8	21.8	1009.2	0	0	0	0.027	23.9	55	14.3	24.2	10.05	1.1648	234	1	100	10
07/08/19 18:40	21.8	22.2	21.8	53	11.8	1.8	WSW	1.07	6.3	SW	21.8	21.2	21.2	1009.4	0	0	0	0.024	24.1	54	14.2	24.3	9.84	1.1648	235	1	100	10
07/08/19 18:50	21.6	21.8	21.6	55	12.2	1.8	WSW	1.07	4.9	WSW	21.6	21.1	21.1	1009.5	0	0	0	0.023	24.3	53	14.1	24.4	9.65	1.1641	234	1	100	10
07/08/19 19:00	21.4	21.6	21.4	56	12.3	1.3	WSW	0.8	4.9	WSW	21.4	20.9	20.9	1009.6	0	0	0	0.022	24.4	53	14.2	24.5	9.65	1.1637	234	1	100	10
07/08/19 19:10	21.4	21.4	21.4	57	12.5	1.3	WSW	0.8	5.8	W	21.4	20.8	20.8	1009.6	0	0	0	0.021	24.5	53	14.3	24.6	9.65	1.1632	234	1	100	10
07/08/19 19:20	21.4	21.4	21.4	57	12.5	1.3	WSW	0.8	4.5	WSW	21.4	20.8	20.8	1009.6	0	0	0	0.021	24.6	53	14.3	24.7	9.65	1.1629	234	1	100	10
07/08/19 19:30	21.3	21.4	21.3	58	12.7	1.3	WSW	0.8	4	NE	21.3	20.8	20.8	1009.6	0	0	0	0.021	24.7	53	14.4	24.7	9.65	1.1624	234	1	100	10
07/08/19 19:40	21.2	21.3	21.2	56	12	1.3	WSW	0.8	4	WNW	21.2	20.5	20.5	1009.6	0	0	0	0.02	24.7	52	14.2	24.8	9.52	1.1625	235	1	100	10
07/08/19 19:50	21.1	21.2	21.1	56	12	1.3	WSW	0.8	5.8	SW	21.1	20.4	20.4	1009.7	0	0	0	0.019	24.8	52	14.3	24.8	9.52	1.1623	234	1	100	10
07/08/19 20:00	21.1	21.1	21.1	57	12.2	1.8	W	1.07	5.4	WSW	21.1	20.4	20.4	1009.8	0	0	0	0.019	24.8	52	14.3	24.8	9.52	1.1621	234	1	100	10
07/08/19 20:10	20.9	21.1	20.9	58	12.4	1.3	WSW	0.8	4	SW	20.9	20.4	20.4	1009.9	0	0	0	0.018	24.9	52	14.4	24.9	9.51	1.1619	233	1	100	10
07/08/19 20:20	20.7	20.9	20.7	59	12.4	1.3	WSW	0.8	3.6	WNW	20.7	20.3	20.3	1010	0	0	0	0.017	24.9	52	14.4	24.9	9.51	1.1617	234	1	100	10
07/08/19 20:30	20.6	20.7	20.6	59	12.3	1.3	WSW	0.8	4	W	20.6	20.2	20.2	1010	0	0	0	0.015	25.1	53	14.8	25.1	9.65	1.1608	234	1	100	10
07/08/19 20:40	20.3	20.6	20.3	60	12.3	0.9	WSW	0.54	2.7	WSW	20.3	20.1	20.1	1010.2	0	0	0	0.014	25.1	53	14.8	25.1	9.65	1.1611	234	1	100	10
07/08/19 20:50	20.1	20.3	20.1	61	12.3	1.3	WSW	0.8	2.7	WSW	20.1	19.9	19.9	1010.5	0	0	0	0.012	25	52	14.5	25	9.51	1.1621	235	1	100	10
07/08/19 21:00	19.7	20.1	19.7	63	12.5	0.9	WSW	0.54	3.1	W	19.7	19.7	19.7	1010.5	0	0	0	0.01	24.9	51	14.1	24.8	9.35	1.163	234	1	100	10
07/08/19 21:10	19.6	19.7	19.6	63	12.3	1.3	WSW	0.8	3.6	WSW	19.6	19.4	19.4	1010.6	0	0	0	0.008	24.9	52	14.4	24.9	9.51	1.1628	234	1	100	10
07/08/19 21:20	19.4	19.6	19.4	63	12.2	1.3	WSW	0.8	3.6	WSW	19.4	19.3	19.3	1010.8	0	0	0	0.007	24.8	51	14	24.8	9.35	1.1636	234	1	100	10
07/08/19 21:30	19.2	19.4	19.2	64	12.2	1.3	WSW	0.8	2.7	WSW	19.2	19.1	19.1	1010.9	0	0	0	0.006	24.9	51	14.1	24.8	9.35	1.1635	234	1	100	10
07/08/19 21:40	19	19.2	19	65	12.3	0.9	WSW	0.54	2.7	WSW	19	18.9	18.9	1011.1	0	0	0	0.005	24.9	51	14.1	24.8	9.35	1.1637	234	1	100	10
07/08/19 21:50	18.9	19	18.9	66	12.4	1.3	WSW	0.8	3.6	WSW	18.9	18.8	18.8	1011.2	0	0	0	0.004	24.9	52	14.4	24.9	9.51	1.1632	234	1	100	10
07/08/19 22:00	18.7	18.9	18.7	66	12.2	1.8	WSW	1.07	4.9	N	18.7	18.6	18.6	1011.3	0	0	0	0.003	25	52	14.5	25	9.51	1.163	235	1	100	10
07/08/19 22:10	18.7	18.7	18.7	67	12.4	0.9	WSW	0.54	3.1	WSW	18.7	18.6	18.6	1011.2	0	0	0	0.002	25	52	14.5	25	9.51	1.163	234	1	100	10
07/08/19 22:20	18.6	18.7	18.6	67	12.4	0.9	WSW	0.54	3.6	WSW	18.6	18.6	18.6	1011.4	0	0	0	0.002	25	52	14.5	25	9.51	1.1631	234	1	100	10
07/08/19 22:30	18.6	18.6	18.6	67	12.3	1.3	WSW	0.8	2.7	WSW	18.6	18.5	18.5	1011.5	0	0	0	0.002	25.1	52	14.5	25.1	9.51	1.163	234	1	100	10
07/08/19 22:40	18.4	18.6	18.4	68	12.4	1.3	WSW	0.8	3.1	WNW	18.4	18.4	18.4	1011.5	0	0	0	0.001	25.1	52	14.5	25.1	9.51	1.163	234	1	100	10
07/08/19 22:50	18.4	18.5	18.4	68	12.4	0.9	WSW	0.54	2.7	WSW	18.4	18.3	18.3	1011.5	0	0	0	0	25.2	52	14.6	25.2	9.5	1.1624	234	1	100	10
07/08/19 23:00	18.3	18.4	18.3	69	12.5	0.9	WSW	0.54	3.1	W	18.3	18.2	18.2	1011.6	0	0	0	0	25.2	52	14.6	25.2	9.5	1.1625	235	1	100	10
07/08/19 23:10	18.2	18.3	18.2	69	12.4	0.4	WSW	0.27	2.2	W	18.2	18.2	18.2	1011.6	0	0	0.001	0	25	53	14.8	25.1	9.65	1.163	234	1	100	10
07/08/19 23:20	18.1	18.2	18.1	69	12.3	0.9	WSW	0.54	2.7	WSW	18.1	18.1	18.1	1011.8	0	0	0.002	0	24.8	53	14.6	24.9	9.65	1.1641	233	1	100	10
07/08/19 23:30	18.1	18.1	18.1	69	12.3	0.9	WSW	0.54	2.7	WSW	18.1	18.1	18.1	1011.8	0	0	0.002	0	24.7	53	14.5	24.8	9.65	1.1646	234	1	100	10
07/08/19 23:40	18.1	18.1	18.1	70	12.5	0.9	WSW	0.54	2.2	WSW	18.1	18	18	1011.8	0	0	0.002	0	24.7	53	14.4	24.7	9.65	1.165	234	1	100	10
07/08/19 23:50	18.1	18.1	18.1	70	12.5	0.9	WSW	0.54	2.7	WSW	18.1	18	18	1011.8	0	0	0.002	0	24.6	53	14.3	24.7	9.65	1.1655	234	1	100	10
08/08/19 0:10	17.8	17.9	17.8	71	12.5	0.9	WSW	0.54	3.6	WSW	17.8	17.8	17.8	1011.9	0	0	0.003	0	24.4	54	14.5	24.6	9.83	1.1661	234	1	100	10
08/08/19 0:20	17.8	17.8	17.7	71	12.4	0.9	WSW	0.54	2.7	SW	17.8	17.7	17.7	1012	0	0	0.004	0	24.3	54	14.4	24.5	9.83	1.1665	234	1	100	10
08/08/19 0:30	17.7	17.8	17.7	71	12.3	0.9	WSW	0.54	2.2	N	17.7	17.6	17.6	1012	0	0	0.005	0	24.3	54	14.4	24.5	9.83	1.1664	234	1	100	10
08/08/19 0:40	17.6	17.7	17.6	72	12.5	0.9	WSW	0.54	2.7	WSW	17.6	17.6	17.6	1012	0	0	0.005	0	24.3	54	14.4	24.4	9.84	1.1667	234	1	100	10
08/08/19 0:50	17.6	17.6	17.6	72	12.5	0.9	WSW	0.54	2.7	WNW	17.6	17.6	17.6	1011.9	0	0	0.005	0	24.2	54	14.3	24.4	9.84	1.167	234	1	100	10
08/08/19 1:00	17.6	17.6	17.6	72	12.4	0.9	WSW	0.54	3.1	WSW	17.6	17.5	17.5	1012	0	0	0.005	0	24.2	54	14.3	24.3	9.84	1.1673	235	1	100	10
08/08/19 1:10	17.4	17.6	17.4	72	12.3	0.4	WSW	0.27	2.2	WSW	17.4	17.3	17.3	1012	0	0	0.006	0	24.2	55	14.6	24.4	10.03	1.167	234	1	100	10
08/08/19 1:20	17.1	17.4	17.1	73	12.2	1.3	WSW	0.8	3.1	W	17.1	17	17	1012	0	0	0.008	0	24.1	55	14.5	24.3	10.03	1.1673	233	1	100	10
08/08/19 1:30	16.9	17.1	16.9	73	12	1.3	WSW	0.8	3.6	WSW	16.9	16.7	16.7	1012.1	0	0	0.01	0	24.1	55	14.5	24.3	10.04	1.1676	233	1	100	10
08/08/19 1:40	16.7	16.9	16.7	74	12	0.9	W	0.54	3.1	SW	16.7	16.5	16.5	1012	0	0	0.012	0	24.1	55	14.5	24.3	10.04	1.1676	234	1	100	10
08/08/19 1:50	16.5	16.7	16.5	75	12.1	0.9	WSW	0.54	2.2	WSW	16.5	16.4	16.4	1012.1	0	0	0.013	0	24	55	14.4	24.3	10.04	1.1679	233	1	100	10
08/08/19 2:00	16.4	16.5	16.4	75	12	0.9	WSW	0.54	2.7	W	16.4	16.3	16.3	1012.2	0	0	0.013	0	23.9	55	14.3	24.2	10.05	1.1683	234	1	100	10
08/08/19 2:10	16.2	16.4	16.2	76	12	0.4	WSW	0.27	2.2	W	16.2	16.1	16.1	1012.2	0	0	0.015	0	23.9	55	14.3	24.2	10.05	1.1683	235	1	100	10
08/08/19 2:20	15.9	16.2	15.9	77	11.9	0.9	WSW	0.54	2.7	W	15.9	15.8	15.8	1012.3	0	0	0.017	0	23.9	55	14.3	24.2	10.05	1.1687	234	1	100	10
08/08/19 2:30	15.6	15.9	15.6	78	11.8	0.9	WSW	0.54	1.8	WSW	15.6	15.5	15.5	1012.3	0	0	0.019	0	23.9	55	14.3	24.2	10.05	1.1687	234	1	100	10
08/08/19 2:40	15.4	15.6	15.4	79	11.8	0.4	WSW	0.27	2.2	W	15.4	15.3	15.3	1012.4	0	0	0.02	0	23.8	55	14.2	24.1	10.05	1.1691	234	1	100	10
08/08/19 2:50	15.1	15.4	15.1	80	11.7	0.4	WSW	0.27	1.8	W	15.1	15	15	1012.5	0	0	0.022	0	23.8	55	14.2	24	10.05	1.1695	234	1	100	10
08/08/19 3:00	14.8	15.1	14.8	81	11.6	0.9	WSW	0.54	2.7	WSW	14.8	14.7	14.7	1012.5	0	0	0.024	0	23.8	55	14.2	24	10.05	1.1695	234	1	100	10
08/08/19 3:10	14.6	14.8	14.6	82	11.5	0.4	WSW	0.27	1.8	W	14.6	14.4	14.4	1012.4	0	0	0.026	0	23.7	55	14.1	23.9	10.06	1.1698	234	1	100	10
08/08/19 3:20	14.4	14.6	14.4	83	11.5	0.9	W	0.54	2.7	W	14.4	14.3	14.3	1012.5	0	0	0.027	0	23.7	55	14.1	23.9	10.06	1.1701	235	1	100	10
08/08/19 3:30	14.2	14.4	14.2	84	11.6	0.4	WSW	0.27	1.3	WSW	14.2	14.2	14.2	1012.5	0	0	0.029	0	23.7	55	14.1	23.9	10.06	1.1702	234	1	100	10
08/08/19 3:40	14.1	14.2	14.1	85	11.6	0.4	WSW	0.27	2.2	WSW	14.1	14	14	1012.5	0	0	0.03	0	23.6	55	14	23.8	10.06	1.1704	234	1	100	10
08/08/19 3:50	13.9	14.1	13.9	86	11.6	0.4	WSW	0.27	1.8	W	13.9	13.9	13.9	1012.6	0	0	0.03	0	23.6	55	14	23.8	10.06	1.1705	234	1	100	10
08/08/19 4:00	13.8	13.9	13.8	86	11.5	0.4	WSW	0.27	2.2	WSW	13.8	13.8	13.8	1012.5	0	0	0.031	0	23.6	56	14.3	23.8	10.26	1.1704	234	1	100	10
08/08/19 4:10	13.8	13.9	13.8	87	11.7	0.4	W	0.27	2.7	WSW	13.8	13.8	13.8	1012.6	0	0	0.032	0	23.6	56	14.3	23.8	10.26	1.1704	234	1	100	10
08/08/19 4:20	13.7	13.8	13.7	87	11.5	0.4	W	0.27	1.3	W	13.7	13.7	13.7	1012.6	0	0	0.032	0	23.5	56	14.2	23.7	10.26	1.1707	233	1	100	10
08/08/19 4:30	13.6	13.7	13.6	87	11.4	0.4	WSW	0.27	1.3	WSW	13.6	13.6	13.6	1012.6	0	0	0.033	0	23.5	56	14.2	23.7	10.26	1.1707	235	1	100	10
08/08/19 4:40	13.5	13.6	13.5	88	11.6	0.4	WSW	0.27	1.3	W	13.5	13.5	13.5	1012.6	0	0	0.034	0	23.4	56	14.2	23.7	10.27	1.1711	234	1	100	10
08/08/19 4:50	13.4	13.5	13.4	88	11.5	0	WSW	0	0.9	WSW	13.4	13.4	13.4	1012.6	0	0	0.034	0	23.4	56	14.2	23.7	10.27	1.171	234	1	100	10
08/08/19 5:00	13.3	13.4	13.3	88	11.4	0.4	WSW	0.27	2.2	WSW	13.3	13.3	13.3	1012.7	0	0	0.035	0	23.4	56	14.1	23.6	10.27	1.1714	234	1	100	10
08/08/19 5:10	13.3	13.4	13.3	89	11.6	0.4	W	0.27	2.2	WSW	13.3	13.4	13.4	1012.7	0	0	0.035	0	23.4	56	14.1	23.6	10.27	1.1714	233	1	100	10
08/08/19 5:20	13.2	13.3	13.2	89	11.4	0	SW	0	0.9	WSW	13.2	13.3	13.3	1012.7	0	0	0.035	0	23.3	56	14.1	23.5	10.27	1.1717	233	1	100	10
08/08/19 5:30	13.2	13.2	13.2	89	11.4	0	WSW	0	1.3	SW	13.2	13.2	13.2	1012.7	0	0	0.036	0	23.3	56	14.1	23.5	10.27	1.1717	235	1	100	10
08/08/19 5:40	13.2	13.2	13.2	89	11.4	0.4	WSW	0.27	2.7	N	13.2	13.2	13.2	1012.8	0	0	0.036	0	23.3	56	14	23.4	10.27	1.1721	234	1	100	10
08/08/19 5:50	13.2	13.2	13.2	90	11.6	0.4	WSW	0.27	1.8	WSW	13.2	13.3	13.3	1013	0	0	0.035	0	23.3	56	14	23.4	10.27	1.1723	234	1	100	10
08/08/19 6:00	13.3	13.3	13.2	90	11.7	0.4	WSW	0.27	1.8	WSW	13.3	13.3	13.3	1013	0	0	0.035	0	23.2	56	14	23.4	10.27	1.1727	234	1	100	10
08/08/19 6:10	13.3	13.3	13.3	90	11.7	0.4	WSW	0.27	1.8	W	13.3	13.4	13.4	1013.2	0	0	0.035	0	23.2	56	14	23.4	10.27	1.1728	234	1	100	10
08/08/19 6:20	13.4	13.4	13.3	90	11.8	0.4	W	0.27	1.8	W	13.4	13.4	13.4	1013.2	0	0	0.034	0	23.2	56	14	23.4	10.27	1.1729	233	1	100	10
08/08/19 6:30	13.6	13.6	13.4	90	11.9	0.9	WSW	0.54	2.2	W	13.6	13.6	13.6	1013.3	0	0	0.033	0	23.2	56	13.9	23.3	10.28	1.1733	234	1	100	10
08/08/19 6:40	13.6	13.7	13.5	89	11.8	0.9	WSW	0.54	1.8	WSW	13.6	13.7	13.7	1013.4	0	0	0.033	0	23.2	56	13.9	23.3	10.28	1.1734	235	1	100	10
08/08/19 6:50	13.8	13.8	13.6	89	12	0.9	WSW	0.54	2.2	WSW	13.8	13.8	13.8	1013.4	0	0	0.032	0	23.2	56	13.9	23.3	10.28	1.1734	234	1	100	10
08/08/19 7:00	13.9	14	13.8	89	12.2	0.9	WSW	0.54	2.7	WSW	13.9	14	14	1013.5	0	0	0.03	0	23.2	56	13.9	23.3	10.28	1.1735	233	1	100	10
08/08/19 7:10	14.2	14.2	14	88	12.3	0.9	WSW	0.54	2.2	WSW	14.2	14.2	14.2	1013.5	0	0	0.029	0	23.2	56	13.9	23.3	10.28	1.1735	234	1	100	10
08/08/19 7:20	14.6	14.6	14.2	87	12.4	0.9	WSW	0.54	2.7	WNW	14.6	14.6	14.6	1013.5	0	0	0.026	0	23.2	56	13.9	23.3	10.28	1.1735	232	1	100	10
08/08/19 7:30	14.8	14.8	14.5	86	12.5	0.9	WSW	0.54	3.1	W	14.8	14.8	14.8	1013.7	0	0	0.024	0	23.2	57	14.2	23.4	10.4	1.1731	234	1	100	10
08/08/19 7:40	15.2	15.2	14.8	85	12.7	0.9	WSW	0.54	2.7	W	15.2	15.2	15.2	1013.7	0	0	0.022	0	23.2	57	14.2	23.4	10.4	1.1731	234	1	100	10
08/08/19 7:50	15.4	15.4	15.2	84	12.7	1.3	WSW	0.8	3.1	WSW	15.4	15.4	15.4	1013.8	0	0	0.02	0	23.3	57	14.3	23.5	10.39	1.173	235	1	100	10
08/08/19 8:00	15.4	15.4	15.4	83	12.6	0.9	WSW	0.54	2.2	WSW	15.4	15.4	15.4	1013.8	0	0	0.02	0	23.3	57	14.3	23.5	10.39	1.173	233	1	100	10
08/08/19 8:10	15.6	15.6	15.4	84	12.9	0.4	WSW	0.27	2.7	W	15.6	15.6	15.6	1013.9	0	0	0.019	0	23.3	57	14.3	23.5	10.39	1.1731	234	1	100	10
08/08/19 8:20	15.9	15.9	15.6	82	12.8	0.4	WSW	0.27	1.8	WNW	15.9	15.9	15.9	1014	0	0	0.017	0	23.3	57	14.3	23.5	10.39	1.1732	234	1	100	10
08/08/19 8:30	16.2	16.2	15.9	81	12.9	0.9	WSW	0.54	2.2	WSW	16.2	16.2	16.2	1014	0	0	0.015	0	23.3	57	14.3	23.6	10.39	1.1729	234	1	100	10
08/08/19 8:40	16.4	16.4	16.2	80	13	0.9	WSW	0.54	2.7	W	16.4	16.5	16.5	1014	0	0	0.013	0	23.4	57	14.4	23.6	10.39	1.1726	234	1	100	10
08/08/19 8:50	16.7	16.7	16.4	79	13.1	1.3	WSW	0.8	3.1	W	16.7	16.8	16.8	1014.1	0	0	0.011	0	23.4	57	14.4	23.6	10.39	1.1727	235	1	100	10
08/08/19 9:00	17.1	17.1	16.7	78	13.2	0.9	WSW	0.54	2.7	W	17.1	17.2	17.2	1014.2	0	0	0.008	0	23.4	57	14.4	23.7	10.38	1.1726	234	1	100	10
08/08/19 9:10	17.7	17.8	17.1	75	13.2	0.4	W	0.27	3.1	WSW	17.7	17.8	17.8	1014.1	0	0	0.004	0	23.4	57	14.4	23.7	10.38	1.1724	234	1	100	10
08/08/19 9:20	18.1	18.1	17.8	74	13.3	0.9	WSW	0.54	2.2	WSW	18.1	18.1	18.1	1014	0	0	0.002	0	23.5	57	14.5	23.8	10.38	1.1721	233	1	100	10
08/08/19 9:30	18.7	18.7	18.1	72	13.5	0.9	WSW	0.54	2.7	W	18.7	18.8	18.8	1014.1	0	0	0	0.002	23.6	57	14.5	23.8	10.37	1.1719	234	1	100	10
08/08/19 9:40	18.9	18.9	18.7	71	13.6	0.9	WSW	0.54	3.6	W	18.9	19.1	19.1	1014	0	0	0	0.004	23.6	57	14.5	23.8	10.37	1.1717	234	1	100	10
08/08/19 9:50	19.2	19.2	18.9	69	13.4	0.4	WSW	0.27	2.2	WSW	19.2	19.3	19.3	1014	0	0	0	0.006	23.6	57	14.6	23.9	10.37	1.1714	234	1	100	10
08/08/19 10:00	19.8	19.8	19.2	66	13.3	0.4	WSW	0.27	1.8	W	19.8	19.9	19.9	1014	0	0	0	0.01	23.7	58	14.9	24	10.57	1.1708	235	1	100	10
08/08/19 10:10	20	20	19.8	65	13.2	0.4	W	0.27	2.7	WNW	20	20.1	20.1	1014	0	0	0	0.012	23.7	58	15	24.1	10.56	1.1705	234	1	100	10
08/08/19 10:20	20	20.1	20	66	13.5	0.4	WSW	0.27	2.2	WSW	20	20.2	20.2	1014	0	0	0	0.012	23.7	58	15	24.1	10.56	1.1705	234	1	100	10
08/08/19 10:30	20.6	20.6	20	64	13.6	0.4	WSW	0.27	1.8	WNW	20.6	20.5	20.5	1013.9	0	0	0	0.016	23.7	58	15	24.1	10.56	1.1704	234	1	100	10
